component_id,residual_public_support_gap_z,canonical_2024_q75
1021,-1.1754284370053925,False
1022,-0.1870340977288386,False
1023,0.5603793425909496,False
1024,-0.7675176013151473,False
1025,-1.409546610888618,False
1026,-0.1704037181002332,False
1027,-0.6175929361068533,False
1028,-0.6263411313309979,False
1029,-0.8006717856942556,False
1030,1.2554890498964224,False
1031,-0.0097611623380973,False
1032,-1.4014272928967406,False
1033,0.7214881511014022,False
1034,1.395298314892217,True
1035,-0.91362800761111,False
1036,-0.9257183507121676,False
1037,1.2367714855580112,False
1038,0.2293687029172481,False
1039,-0.4540729384921575,False
1040,0.2091965443870249,False
1041,-0.2658305984593476,False
1042,0.9365459664377364,False
1043,0.4660500785516143,False
1044,1.217556710147397,False
1045,-1.1130818714397974,False
1046,0.3962106034381342,False
1047,0.36660237358616,False
1048,1.6475595060271555,False
1049,0.7948015917988707,True
1050,-0.9501590771276855,False
1051,-1.032677249603386,False
1052,-0.5380261325914544,False
1053,0.2635764277934,False
1054,0.6512380320728632,False
1055,1.618645051505849,False
1056,-0.6664299334985218,False
1057,-0.8600295545552535,False
