draw,retained_2024,countries_2024,overlap_with_primary_count_2024,jaccard_vs_primary_q75_2024,w_demand,w_hazard,w_urban_form
950,674,77,445,0.5056818181818182,0.5948287743769737,0.1317791217536209,0.2733921038694052
951,685,78,460,0.5251141552511416,0.5686075860262155,0.1384317620095043,0.29296065196428
952,757,97,385,0.3763440860215054,0.0587220656903545,0.009800959843929,0.9314769744657164
953,768,95,428,0.4318869828456105,0.0408180127967334,0.1537346632332849,0.8054473239699815
954,665,78,431,0.48700564971751414,0.60457128141134,0.0887180565594244,0.3067106620292355
955,658,79,432,0.4925883694412771,0.532178650937984,0.0351958334237116,0.4326255156383043
956,690,83,441,0.49,0.4533828116231232,0.041708448909485,0.5049087394673917
957,733,88,426,0.44467640918580376,0.3072616959380786,0.0101345294675587,0.6826037745943626
958,664,71,321,0.32293762575452717,0.7950393781189585,0.1237976655933483,0.081162956287693
959,703,74,460,0.5145413870246085,0.558170630855922,0.2733071663229177,0.1685222028211604
960,534,87,304,0.34506242905788875,0.055986653889886,0.7599572845504079,0.1840560615597059
961,617,67,299,0.30856553147574817,0.8724412155496695,0.0022294712946097,0.1253293131557206
962,670,80,517,0.6430348258706468,0.3250768233001396,0.4391389464540513,0.235784230245809
963,762,96,415,0.41583166332665333,0.0573292646602145,0.1220490833869175,0.8206216519528678
964,656,70,401,0.44260485651214126,0.5597819393215027,0.415121525670743,0.0250965350077542
965,627,76,376,0.41685144124168516,0.680971464632658,0.0295964056549027,0.2894321297124392
966,593,79,402,0.47743467933491684,0.3104760237008762,0.5684290548689389,0.1210949214301847
967,651,86,511,0.6460176991150443,0.2156382827402764,0.4790582177624101,0.3053034994973134
968,763,91,498,0.5436681222707423,0.2596403333844718,0.169602854468279,0.5707568121472492
969,762,92,443,0.45670103092783504,0.1940191428852101,0.0948813036566424,0.7110995534581476
970,722,78,506,0.5836216839677048,0.4905730796195314,0.3101785450981202,0.1992483752823484
971,707,86,583,0.752258064516129,0.3550012973303651,0.3632938434832759,0.2817048591863588
972,750,85,566,0.6778443113772455,0.3208687740821801,0.2557794391445613,0.4233517867732586
973,754,88,506,0.5628476084538376,0.2917363460817616,0.174264679742597,0.5339989741756413
974,666,84,525,0.6628787878787878,0.295253172670359,0.4494252471029719,0.2553215802266689
975,669,72,377,0.3997879109225875,0.6944922743239532,0.1401649427990327,0.1653427828770141
976,687,77,466,0.5344036697247706,0.5703338198627411,0.1638486352297382,0.2658175449075207
977,753,96,397,0.394240317775571,0.1050585439725472,0.0267315536123295,0.8682099024151231
978,641,68,279,0.2754195459032576,0.9153813030540708,0.0395721393907644,0.0450465575551648
979,708,75,464,0.5184357541899441,0.5530386191813165,0.2823334495141094,0.164627931304574
980,766,96,494,0.5352112676056338,0.1417447670413985,0.2536390821232914,0.60461615083531
981,685,95,479,0.558926487747958,0.0718162687268158,0.4646626351384281,0.4635210961347559
982,586,77,386,0.4535840188014101,0.2929049559313628,0.5926426596314882,0.1144523844371488
983,522,81,284,0.3194600674915636,0.0366076109972563,0.7948086265939044,0.1685837624088393
984,761,94,515,0.5741360089186176,0.2247694609150848,0.2344542994313233,0.5407762396535919
985,748,96,500,0.5561735261401557,0.1082622767927827,0.3483537796916144,0.5433839435156028
986,717,86,572,0.7185929648241206,0.3917210491116145,0.3482995791726427,0.2599793717157428
987,656,95,444,0.5144843568945539,0.0182723250438691,0.5079093778062849,0.4738182971498459
988,747,95,405,0.4078549848942598,0.143761887821068,0.0276930933659843,0.8285450188129476
989,677,76,470,0.5477855477855478,0.4559474469219692,0.4279341792244281,0.1161183738536026
990,756,100,481,0.519438444924406,0.0727980751939526,0.3330154999572396,0.5941864248488077
991,768,95,425,0.4275653923541248,0.0264423503383729,0.1559937099571459,0.817563939704481
992,761,94,504,0.5550660792951542,0.2510504926610131,0.189478100654045,0.559471406684942
993,654,77,395,0.4340659340659341,0.6715794126739152,0.1006426285839506,0.2277779587421342
994,719,78,505,0.5838150289017341,0.5148023353900962,0.2523430574722311,0.2328546071376726
995,690,71,351,0.35454545454545455,0.7194753674651622,0.2387888364389052,0.0417357960959327
996,687,70,368,0.37938144329896906,0.6546752017678547,0.3187522345222812,0.0265725637098642
997,757,92,516,0.57847533632287,0.2741756716295731,0.1981371489724977,0.5276871793979291
998,592,70,379,0.4386574074074074,0.3561955297438235,0.5970829297938014,0.046721540462375
999,769,98,464,0.48535564853556484,0.1229700006138419,0.1790351817601957,0.6979948176259623
