component_id,year,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
12,2016,0.7093308968869826,-1.1450422154028854,1.1450422154028854,True,False,False
12,2017,0.7625524378265414,-1.1416294301908458,1.1416294301908458,True,False,False
12,2018,0.7582010917789751,-1.13642714367555,1.13642714367555,True,False,False
12,2019,0.7516919842416052,-1.126854284802252,1.126854284802252,True,False,False
12,2020,0.8525060970759355,-1.1479853672541642,1.1479853672541642,True,False,False
12,2021,0.9126558547432136,-1.1459615514365469,1.1459615514365469,True,False,False
12,2022,0.821498984313456,-1.135229131850569,1.135229131850569,True,False,False
12,2023,0.8849597372343607,-1.1417859745924743,1.1417859745924743,True,False,False
12,2024,0.7079206897747243,-1.0582073725081682,1.0582073725081682,True,False,False
13,2015,0.5806178802499858,-0.6254402657436,0.6254402657436,False,False,False
13,2016,0.5733884223872014,-0.6453531461915785,0.6453531461915785,False,False,False
13,2017,0.4487484378958293,-0.5316515204074916,0.5316515204074916,False,False,False
13,2018,0.4723080766808775,-0.5288959068725155,0.5288959068725155,False,False,False
13,2019,0.4686879156367653,-0.5252465128844226,0.5252465128844226,False,False,False
13,2020,0.4704918924220247,-0.530477331109665,0.530477331109665,False,False,False
13,2021,0.4380934735832718,-0.5282887562638567,0.5282887562638567,False,False,False
13,2022,0.4608193264949289,-0.5242437674679985,0.5242437674679985,False,False,False
13,2023,0.4771986342857487,-0.524831847399082,0.524831847399082,False,False,False
13,2024,0.5063352165167353,-0.579952026436752,0.579952026436752,False,False,False
14,2015,-0.3779302792692008,-0.1749303635330144,0.1749303635330144,False,False,False
14,2016,-0.3536311667342852,-0.1965408387403253,0.1965408387403253,False,False,False
14,2017,-0.3700454202151108,-0.1905131559489001,0.1905131559489001,False,False,False
14,2018,-0.3590077668362426,-0.1866598669453946,0.1866598669453946,False,False,False
14,2019,-0.3596092349699364,-0.18686138429668,0.18686138429668,False,False,False
14,2020,-0.3589232925959431,-0.1895225613181249,0.1895225613181249,False,False,False
14,2021,-0.381147598292176,-0.1844457009608528,0.1844457009608528,False,False,False
14,2022,-0.3710555342278241,-0.1724598936767452,0.1724598936767452,False,False,False
14,2023,-0.380391017896121,-0.1730231359888853,0.1730231359888853,False,False,False
14,2024,-0.2375060805106067,-0.3938759144908112,0.3938759144908112,False,False,False
15,2015,-0.8063596724464928,0.4493287154705027,-0.4493287154705027,False,False,False
15,2016,-0.8810397472415153,0.4749029572571724,-0.4749029572571724,False,False,False
15,2017,-0.8478710789927817,0.4437747628542927,-0.4437747628542927,False,False,False
15,2018,-0.9381057427680912,0.4718574286600883,-0.4718574286600883,False,False,False
15,2019,-0.6650946116816412,0.4272236165576974,-0.4272236165576974,False,False,False
