component_id,year,country,city_name,centroid_lat,centroid_lon,public_hourly_surface_observation_support,denominator_uncertainty_flag,official_station_count_50km,public_hourly_station_count_50km,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
280,2024,Belarus,Brest,52.10711335994811,23.71434324573281,0.3816611218117083,True,5,3,1.1084457478705605,-1.2343882743565178,1.2343882743565178,True,False,False
281,2024,Ukraine,Mukachevo,48.44202956081378,22.72089060529389,0.285034728302107,True,4,3,0.6545658703892656,-1.2229256495993055,1.2229256495993055,True,False,False
282,2024,Estonia,Tartu,58.369664516268095,26.726632758500248,0.3872351602171248,True,3,2,1.3747560761118611,-1.3139741434855057,1.3139741434855057,True,True,False
284,2024,Greece,Patras,38.24036201863902,21.73976874707091,0.4758361057608125,True,39,1,1.2653886470172653,-1.0987834052402214,1.0987834052402214,True,False,False
285,2024,Bulgaria,Plovdiv,42.14171997966655,24.75406949920509,0.3605031226288449,True,9,7,1.1725011016835485,-1.1211767602400868,1.1211767602400868,True,False,False
294,2024,Cyprus,Limassol,34.691184274815235,33.039944493839755,0.3566217241580575,True,51,1,0.9400683231708612,-2.044671901051329,2.044671901051329,True,False,False
357,2024,México,Ensenada,31.86898112857095,-116.59691878910036,0.3068347633222436,False,1,3,1.1383560688693088,-1.597778774506722,1.597778774506722,True,False,False
369,2024,Jamaica,May Pen,17.966010898133888,-77.24101587396754,0.7216774645421117,True,416,1,0.6420790440748205,-2.911855161269824,2.911855161269824,True,False,False
372,2024,Dominican Republic,Mao,19.550636087103356,-71.0801007807671,0.2034961769684235,True,0,0,0.6087966777713708,-1.435111157962663,1.435111157962663,True,False,False
377,2024,Argentina,San Salvador de Jujuy,-24.20238636198712,-65.28937528115898,0.2789937547423102,True,2,1,0.6469408413624074,-1.2393001496973604,1.2393001496973604,True,False,False
382,2024,Spain,Santa Cruz de Tenerife,28.45330525114644,-16.292758200051843,0.4212046926983015,True,8,5,1.2056941527196043,-1.3405761048797369,1.3405761048797369,True,False,False
406,2024,Norway,Stavanger,58.93156084376732,5.721374835926084,0.4552617755209245,True,9,6,2.3106541769778866,-1.407152879317057,1.407152879317057,True,True,True
414,2024,Gabon,Libreville,0.4073972485660622,9.46870197173177,0.377779723340921,True,3,1,0.9571893030830004,-0.9865188948694824,0.9865188948694824,True,False,False
416,2024,Czechia,Kladno,50.1485909343285,14.103858562702309,0.8104389190451177,True,195,12,1.9535103340608664,-1.2056338855849085,1.2056338855849085,True,True,False
419,2024,Croatia,Zagreb,45.8072758565089,15.99131883624371,0.4750189692406467,True,15,10,1.9462979705576269,-0.8962290151662814,0.8962290151662814,True,False,False
426,2024,Bosnia and Herzegovina,Sarajevo,43.853148221382575,18.36336794221645,0.4231891671044183,True,20,3,2.0132407833941475,-1.352315685349913,1.352315685349913,True,True,False
434,2024,Kosovo,Mitrovica,42.87946932720178,20.860681265768903,0.4027315706531255,False,2,2,1.749718045298191,-1.2669228467185605,1.2669228467185605,True,True,False
435,2024,Romania,Oradea,47.05554100772851,21.926110989145865,0.4266036304208253,True,7,3,1.8460574740369124,-1.150694128336555,1.150694128336555,True,True,False
438,2024,Belarus,Baranavichy,53.13011085889753,26.016782284497605,0.4624700869666724,False,1,1,1.425973705284041,-0.9176997968299996,0.9176997968299996,True,False,False
440,2024,Russia,Pskov,57.8176180279771,28.33353801383894,0.4066713360182104,True,1,0,1.2275271499608476,-1.1876170143441689,1.1876170143441689,True,False,False
450,2024,Cyprus,Strovolos [Nicosia],35.140961136335484,33.343242519465655,0.406729702912508,True,43,4,1.3308821125671917,-1.3942186137369734,1.3942186137369734,True,False,False
481,2024,Réunion,Saint-Denis,-20.90166606593254,55.46953035445651,0.4165353411544972,True,5,2,0.8766131603644174,-0.9117099924650668,0.9117099924650668,True,False,False
518,2024,Colombia,Pasto,1.2071747215247783,-77.2788706059121,0.3151812292067939,True,16,1,0.9789123568500604,-1.7327953883687006,1.7327953883687006,True,False,False
520,2024,Venezuela,Machiques,10.05777427684631,-72.5514558330729,0.1677756376583201,True,0,0,0.7888890247931128,-1.7166937059666725,1.7166937059666725,True,False,False
560,2024,Czechia,Prague,50.0724236648445,14.446623278369596,0.9002655693690539,True,200,11,2.032022535106501,-0.7919767547225727,0.7919767547225727,True,False,False
567,2024,Croatia,Split,43.52375774499279,16.454555809459293,0.4613902994221677,False,4,4,2.1185668128457285,-1.27858461152585,1.27858461152585,True,True,False
576,2024,Kosovo,Prizren,42.22318070612466,20.733584794205623,0.4851164419541236,True,7,5,1.3265423821389273,-0.7266099228317031,0.7266099228317031,True,False,False
577,2024,Romania,Satu Mare,47.79017691635119,22.87438738212667,0.3697542753750073,True,6,1,1.441301854285162,-1.304862944055333,1.304862944055333,True,True,False
578,2024,Lithuania,Vilnius,54.69552871215994,25.258880129248443,0.3889861670460515,False,2,2,1.5825886613628215,-1.2871060932857112,1.2871060932857112,True,True,False
584,2024,Belarus,Haleva,52.13122922380033,26.08949918862571,0.448783050253896,False,1,1,1.0185124864561828,-0.9248188587675434,0.9248188587675434,True,False,False
596,2024,Cyprus,Larnaca,34.930948294659,33.61714671918306,0.3959026440203116,True,32,3,1.0149662824600147,-1.111857081981367,1.111857081981367,True,False,False
643,2024,Taiwan,Toufen,24.69693462518394,120.8947389499911,0.3491215782408218,True,1,0,1.2347743146160672,-0.9146341262360348,0.9146341262360348,True,False,False
672,2024,Spain,Las Palmas de Gran Canaria,28.113616396879983,-15.432577546143404,0.3154146967839841,True,8,5,1.3778123500324428,-1.3912108341988103,1.3912108341988103,True,True,False
695,2024,Norway,Drammen,59.7453221052765,10.196591700890956,0.4296095254771493,True,15,14,0.6450120388949947,-0.8367448917096134,0.8367448917096134,True,False,False
703,2024,Poland,Koszalin,54.19440441533224,16.191724581314492,0.443150644954182,False,2,5,1.0375910564324868,-0.9474713301844618,0.9474713301844618,True,False,False
714,2024,Albania,Tirana,41.34431135021549,19.797376841458405,0.4745228506391175,False,3,4,1.296532659426966,-1.0170697883814646,1.0170697883814646,True,False,False
717,2024,Kosovo,Pristina,42.65243801226078,21.150400013750964,0.3527986925815677,False,1,1,0.6463544534695058,-0.9691983725328694,0.9691983725328694,True,False,False
774,2024,Vietnam,Yên Bái,21.715420185158635,104.8939487766186,0.1643319908947645,True,0,0,1.5254516720240894,-1.8451193575317943,1.8451193575317943,True,True,False
795,2024,Jamaica,Kingston,18.010851931739523,-76.7969751156583,0.7232825541352946,True,359,1,1.2832487459139823,-2.648021704795395,2.648021704795395,True,False,False
796,2024,Venezuela,Villa del Rosario,10.324118082213875,-72.31847990626501,0.1777855600303507,True,0,0,0.740692450857802,-1.7525341744014526,1.7525341744014526,True,False,False
806,2024,Spain,Telde,27.991117392501188,-15.393495697349596,0.3929259324111364,True,8,5,0.6353861611416952,-0.8717343273924258,0.8717343273924258,True,False,False
828,2024,Norway,Oslo,59.91511848399761,10.78400525978423,0.4332866398178953,True,18,13,2.1783370694485056,-1.331043960576512,1.331043960576512,True,True,False
846,2024,Albania,Elbasan,41.113702867101765,20.0863401700161,0.2569018852506858,False,4,4,0.6167272727769653,-1.072990277363293,1.072990277363293,True,False,False
847,2024,Kosovo,Ferizaj,42.37375650599321,21.159208306276057,0.3989669059709333,True,5,4,0.8472246809757292,-0.7564055069042692,0.7564055069042692,True,False,False
856,2024,Bulgaria,Varna,43.22072816934423,27.922827042990026,0.3815443880231133,True,4,3,0.9862626843999605,-0.909903473259394,0.909903473259394,True,False,False
876,2024,Iraq,Duhok,36.85837039364286,42.935819874144045,0.4008930134827526,False,2,3,0.6008097687786802,-0.8460031794491794,0.8460031794491794,True,False,False
902,2024,Vietnam,Làng Giao,21.816169917161965,105.20573587512946,0.178398412420475,True,1,0,0.7345671396510575,-1.317735234903983,1.317735234903983,True,False,False
922,2024,Colombia,Popayán,2.4461854722376857,-76.61443292058198,0.4787544504756902,True,39,1,0.9164427196008909,-0.8004386157708471,0.8004386157708471,True,False,False
929,2024,Brazil,Ji-Paraná,-10.878541783254828,-61.93716822698971,0.1765890386972509,True,1,0,0.6789823021079037,-1.7602527135566717,1.7602527135566717,True,False,False
958,2024,Sweden,Örebro,59.27819406289011,15.200617864188684,0.3847253837623299,False,2,3,1.6265785254340406,-1.2197171264004605,1.2197171264004605,True,True,False
959,2024,Czechia,Pardubice,50.03597748960888,15.769203259447128,0.9084223428471372,True,221,6,1.8028004031614908,-0.98053410014602,0.98053410014602,True,False,False
967,2024,Slovakia,Košice,48.71681436208878,21.25993898357388,0.397157532247709,True,10,4,1.3600045055154193,-1.2590095427030987,1.2590095427030987,True,True,False
972,2024,Romania,Cluj-Napoca,46.77251056725739,23.595601981041835,0.4481410144166229,True,7,4,1.7611687089191688,-0.9083113004426492,0.9083113004426492,True,False,False
975,2024,Greece,Chania,35.51040308584668,24.013085020660256,0.4555827934395611,True,39,1,0.8387985979032682,-0.7582763845436649,0.7582763845436649,True,False,False
1034,2024,Canada,Kelowna,49.88543744724415,-119.45043463886104,0.3973326329306017,True,28,4,0.7414446964549901,-1.395298314892217,1.395298314892217,True,False,False
1049,2024,Brazil,Boa Vista,2.8143539290164616,-60.713459674019234,0.4183738983248701,True,4,3,0.8674234888360157,-0.7948015917988707,0.7948015917988707,True,False,False
1063,2024,Ghana,Takoradi,4.939039160527094,-1.7465917331445655,0.4016809665557695,True,2,0,1.1161551395824474,-0.8082332618600472,0.8082332618600472,True,False,False
1078,2024,Sweden,Linköping,58.40427472409432,15.62476145405383,0.434891729411078,False,8,9,1.1615422967925404,-0.7695934757476378,0.7695934757476378,True,False,False
1090,2024,Romania,Târgu Jiu,45.03725096252335,23.27479678564729,0.4837156364909823,True,6,4,0.7624799471149484,-1.068413897005355,1.068413897005355,True,False,False
1093,2024,Greece,Heraklion,35.328129109185504,25.12901979088049,0.4125955757894122,True,29,3,0.9174694036297316,-0.9434503494084564,0.9434503494084564,True,False,False
1106,2024,Lebanon,Baalbek,34.005460924224344,36.20900675906304,0.2979046284947177,True,8,5,1.2163626800907987,-1.2734546464322922,1.2734546464322922,True,False,False
1120,2024,Kazakhstan,Petropavl,54.87168356718501,69.15870946039622,0.4189867507149944,True,4,3,1.1287814938170742,-1.053077004962474,1.053077004962474,True,False,False
1135,2024,Thailand,Phitsanulok,16.81015208823652,100.24901890235,0.4573921671627852,True,2,0,1.6742569967907153,-0.7267602810481507,0.7267602810481507,True,False,False
1137,2024,Malaysia,Taiping,4.856310510537072,100.72689961583175,0.2049845327730111,True,2,0,1.0905067494646552,-1.483992971227723,1.483992971227723,True,False,False
1139,2024,Cambodia,Siem Reap,13.35329519370153,103.86395979552996,0.3782466584953015,False,1,1,0.6720599370128976,-0.8839114843573422,0.8839114843573422,True,False,False
1152,2024,Canada,Lethbridge,49.69948722404636,-112.80921814620775,0.4388606782233117,True,10,8,1.0922239384939931,-1.1100759608257047,1.1100759608257047,True,False,False
