component_id,country,city_name,need_composite_z,public_support_z,expected_public_support_z,support_residual_z,residual_deficit_q75,available_field_expected_public_support_z,available_field_support_residual_z,available_field_q75_flag
2177,Chile,San Felipe,-0.3970722636949491,-0.6757656448765145,0.2669283197981247,-0.9426939646746392,False,0.2677357244426861,-0.9435013693192006,False
2178,Argentina,Villa Carlos Paz,0.8907630382182138,0.9629969885823416,0.3661547154513843,0.5968422731309575,False,0.5567995051907926,0.40619748339154904,False
2179,Brazil,Sorriso,-0.0119047644259405,-0.0774593031676638,0.0654974700398035,-0.1429567732074674,False,0.07611428500419662,-0.15357358817186043,False
2180,Senegal,Kolda,0.0207225071835835,-0.2996091970295086,0.3314410475711612,-0.6310502446006698,False,0.2452795333200184,-0.544888730349527,False
2181,Guinea,Siguiri,-0.8473011584605288,0.7874920577718407,0.0717790190388845,0.7157130387329562,False,-0.023190923425568076,0.8106829811974088,False
2182,Morocco,Settat,-0.4934556419369068,1.1228015896507004,-0.3736386499525775,1.496440239603278,False,-0.36562950519114523,1.4884310948418458,False
2183,Côte d'Ivoire,Korhogo,1.1137993255339804,-0.6271662839319584,0.3348443632903848,-0.9620106472223432,True,0.42401857427096473,-1.051184858202923,True
2184,Spain,Avilés,1.110713761128084,-0.6012379385486698,0.3212390407417905,-0.9224769792904604,True,0.5861400209966636,-1.1873779595453335,True
2185,Mali,Timbuktu,-0.8521180288593674,-0.3815636153515616,-0.1442589340606801,-0.2373046812908814,False,-0.2861169551120429,-0.0954466602395187,False
2186,United Kingdom,Edinburgh,2.184841596305231,1.3663847137414444,1.1577425440732458,0.2086421696681986,False,0.9845522598249361,0.38183245391650833,False
2187,Ghana,Assin Fosu,0.0640900749570902,-0.1545277267566849,-0.5020034474073205,0.3474757206506356,False,-0.5130863113552884,0.35855858459860346,False
2188,Algeria,El Abiodh Sidi Cheikh,-0.9030113232324688,-1.486580184174027,-0.1489165370594912,-1.3376636471145358,False,-0.28406369559984923,-1.2025164885741777,False
2189,France,Limoges,0.7507343194705645,-0.49973954129449,0.3322838810826609,-0.8320234223771509,True,0.5136184478323823,-1.0133579891268722,True
2190,Benin,Ikpinlè,-1.523776257803999,-1.422345640083769,-0.6694042694423951,-0.752941370641374,False,-0.7864284566858242,-0.6359171833979449,False
2191,Nigeria,Ikorodu,0.6227539639434646,0.8570034761737726,0.4538436862610224,0.4031597899127501,False,0.5154465614368846,0.341556914736888,False
2192,Netherlands,Hilversum,2.1601641394309805,1.5039091788271797,0.5892095085708111,0.9146996702563686,False,1.0128175453139387,0.4910916335132409,False
2193,Germany,Lüdenscheid,1.1666626290159612,1.4117267448639796,0.8115356655270333,0.6001910793369464,False,0.6511146547805313,0.7606120900834483,False
2194,Niger,Arlit,-0.9002834754774589,-1.5151143934149325,-0.2163676646278873,-1.298746728787045,False,-0.37815293516247545,-1.136961458252457,False
2195,Italy,Brescia,1.849868788182644,1.2788928347219557,0.6653589695620854,0.6135338651598703,False,0.7601930848096862,0.5186997499122695,False
2196,Tunisia,Jemmal,-0.4991478707638934,1.283387949876345,0.0911672404121816,1.1922207094641633,False,0.09460769588038148,1.1887802539959635,False
2197,Cameroon,Bafia,-0.2480499125904321,0.6281434828785644,0.2088693094424339,0.4192741734361304,False,0.22707056344361037,0.401072919434954,False
2198,Poland,Gdansk,2.311767093969648,1.6295769633607562,0.9723871853813306,0.6571897779794256,False,0.9827358294238602,0.646841133936896,False
2199,Angola,Seles,-1.4059581938306454,-1.3403912217617162,-0.6049927112896358,-0.7353985104720804,False,-0.7219488218360203,-0.6184423999256959,False
2200,Democratic Republic of the Congo,Bandundu,-0.4957804833165871,-0.0504886122413284,0.1258183265055631,-0.1763069387468916,False,0.08097500278519498,-0.13146361502652337,False
2201,Chad,Sarh,-0.6334265077860013,-0.0695114184019321,0.1368180513697393,-0.2063294697716715,False,-0.10397666476521986,0.03446524636328775,False
2202,Romania,Botoșani,0.4189233842182465,-0.1536808210029594,0.2180165327085425,-0.371697353711502,False,0.33403090851092254,-0.487711729513882,False
2203,South Africa,Motherwell,-0.0504044721894273,-0.4852769968847157,0.4025217585691565,-0.8877987554538722,False,0.26462002671667706,-0.7498970236013928,False
2204,Ukraine,Bila Tserkva,1.3576951976285252,-0.4292509239459511,0.635979703599019,-1.06523062754497,True,0.4763982520822468,-0.9056491760281979,True
2205,Turkey,Söke,0.2545637460384266,1.0840393647686488,0.0108727565143464,1.0731666082543023,False,0.13213514382604938,0.9519042209425994,False
2207,Russia,Klin,-0.217626242566415,0.964886239879114,0.1889238335879429,0.7759624062911711,False,0.20262983262891068,0.7622564072502034,False
2208,Egypt,Qaryat Salah al Din,-1.3318178623855952,0.7732249531513877,0.009948540115696,0.7632764130356916,False,-0.11618239186933155,0.8894073450207193,False
2209,Zambia,Kapiri Mposhi,-1.3945183124345768,-1.3145931695713085,-0.8096430479332748,-0.5049501216380337,False,-0.9374291529855887,-0.37716401658571974,False
2210,Israel,Nazareth,0.07749122510395,1.0810426213323896,1.1283173384656668,-0.0472747171332772,False,0.677951270841246,0.40309135049114364,False
2211,Syria,Homs,-0.0825816581687397,0.9733552974163688,0.5463579510003304,0.4269973464160385,False,0.021550319131317684,0.9518049782850512,False
2212,Tanzania,Mbalizi,-1.1857581351729356,-0.645277037742396,0.0562108980694054,-0.7014879358118015,False,-0.07915683130932667,-0.5661202064330693,False
2213,Uganda,Iganga,-0.9445271887709794,-0.1585668157359912,-0.045750805207428,-0.1128160105285631,False,-0.29373103452154253,0.13516421878555132,False
2214,South Sudan,Kapoeta,-1.4609802000369994,-1.3476876405630438,-0.5206930854451584,-0.8269945551178854,False,-0.8117264328386562,-0.5359612077243876,False
2215,Mozambique,Caia,-1.4323246042216506,-0.1143322767529437,0.1146580244870215,-0.2289903012399653,False,-0.0557767044392848,-0.058555572313658905,False
2216,Ethiopia,Agaro,-1.4328555823320863,-1.058957925139086,-0.3294407835730707,-0.7295171415660152,False,-0.4877778832854961,-0.5711800418535898,False
2217,Kenya,Kitengela,-1.0618289494682445,1.0413031975037306,0.4031166408838446,0.638186556619886,False,0.10808294508249112,0.9332202524212394,False
2218,Iraq,Hīt,0.2247187939181024,-1.1702283118593295,-0.0955282855850916,-1.074700026274238,False,-0.004747405431410015,-1.1654809064279195,False
2219,Iran,Saqqez,-0.4178788072094126,1.103974223279418,0.0559671492122826,1.0480070740671354,False,0.03040634826794141,1.0735678750114768,False
2220,Saudi Arabia,Unaizah,-0.5984924255872764,0.4818242272733732,-0.107152874627508,0.5889771019008812,False,-0.12064861901344873,0.602472846286822,False
2221,Azerbaijan,Baku,1.2868371632850144,1.3393488762186687,0.2834080677534398,1.0559408084652289,False,0.5616334543846226,0.7777154218340461,False
2224,Madagascar,Antsiramandroso,-1.5613162484971803,-0.5373942740370548,-0.2267248905585469,-0.3106693834785078,False,-0.16462478291277036,-0.37276949112428437,False
2225,Uzbekistan,Kattakurgan,-0.1849990737092096,-1.415309807668203,0.1453719108790367,-1.5606817185472397,False,0.14466270895817598,-1.559972516626379,False
2226,Afghanistan,Koh-i-Sayad,-0.9580937988949852,-1.1575898721498872,-0.0374364954038149,-1.1201533767460723,False,-0.49463061148933773,-0.6629592606605494,False
2227,Kazakhstan,Jetisay,-0.5917903005163191,0.1122475856668495,0.0152754511002188,0.0969721345666307,False,-0.05836522137487797,0.1706128070417275,False
2228,Tajikistan,Isfara,0.3719126670252257,-0.2115309986420557,0.1273487393154994,-0.3388797379575552,False,0.19459319352676965,-0.40612419216882534,False
2229,Pakistan,Dera Murad Jamali,-0.2925288786670041,-1.1345279770099777,-0.0462188287215932,-1.0883091482883844,False,-0.28464211390984134,-0.8498858631001363,False
2230,India,Gandhidham,0.1686822358206534,-0.5659284832779599,0.5142840283296962,-1.0802125116076562,False,0.3412099150750275,-0.9071383983529874,False
2231,China,Hotan,1.0776490808198438,-0.2107492394847706,-0.0460106817387357,-0.1647385577460349,False,0.10876755504121915,-0.31951679452598974,False
2232,Nepal,Inaruwa,-0.0346673897596909,-0.7187623985271941,0.1550948207703947,-0.8738572192975889,False,0.18811646812559366,-0.9068788666527878,False
2233,Sri Lanka,Kalmunai,-0.2600490698316275,-1.1346582702028585,-0.0097983524300274,-1.124859917772831,False,0.03657479890134425,-1.1712330691042028,False
2234,Bangladesh,Kakina,-0.6164886941841203,-0.8028015079353407,0.0869004775047549,-0.8897019854400956,False,0.07163274337855706,-0.8744342513138977,False
2235,Myanmar,Shwegu,-1.024795983722647,-1.196677830014142,-0.4257334547772595,-0.7709443752368823,False,-0.4998711966454022,-0.6968066333687399,False
2236,Thailand,Ban Phaeo,-0.4982699916382228,0.1616287057686908,0.1985775287853182,-0.0369488230166273,False,0.0754856257424775,0.08614308002621329,False
2237,Indonesia,Perbaungan,0.0258482007178937,1.068469328219388,0.083705490103734,0.984763838115654,False,0.1558846514279797,0.9125846767914083,False
2238,Vietnam,Đại Nghĩa,-0.4723542009659381,0.2153095012356001,-0.1576535424458728,0.372963043681473,False,-0.12599927483895257,0.3413087760745527,False
2239,Malaysia,Malacca City,0.6420274970089662,1.2270361439553783,0.1100680826605954,1.116968061294783,False,0.5294948357397469,0.6975413082156314,False
2240,North Korea,전평동,-1.4118589353442588,0.970814580155193,-0.3533256156723619,1.324140195827555,False,-0.5457263022945068,1.5165408824496998,False
2241,South Korea,Daejeon,1.4273861704744426,1.5365476236438311,0.1535284990452484,1.3830191245985826,False,0.6387822785576419,0.8977653450861892,False
2242,Taiwan,Hualien,1.5245213579130303,-0.0541368216419923,0.4687421259859943,-0.5228789476279866,False,0.7829080836477759,-0.8370449052897682,True
2243,Japan,Tomakomai,1.7538501789943437,1.4284042735527285,1.2512876855336086,0.1771165880191196,False,0.8769758469345045,0.551428426618224,False
2244,Philippines,Bayombong,-0.5228544396867311,-1.3837788549910384,0.0211781229683973,-1.4049569779594355,False,0.01800687886638496,-1.4017857338574233,False
2245,Australia,Penrith,0.387987510214148,1.6733554761687208,0.5855351650141766,1.087820311154544,False,0.7437224520632314,0.9296330241054894,False
2246,United States,Concord,1.8499014988102995,1.9605868198745484,1.1624943302623545,0.7980924896121939,False,0.9530959777702398,1.0074908421043087,False
2247,México,Guasave,0.2050211661444979,-1.403713713501808,0.2632940196440562,-1.6670077331458644,False,0.36395029096508064,-1.7676640044668888,False
2248,Guatemala,Grufes Sector de Mujere,-0.5913634447109278,0.7425409062279487,-0.1022504540295737,0.8447913602575224,False,-0.12431011277789315,0.8668510190058418,False
2249,Ecuador,Cuenca,0.1419131483719647,1.306645284805576,0.8377910185773811,0.4688542662281949,False,0.3209232550098882,0.9857220297956879,False
2251,Colombia,Pereira,0.4135737351803085,-0.3574593746686044,0.1151754261451892,-0.4726348008137936,False,0.4858159952756842,-0.8432753699442885,False
2252,Cuba,Holguín,0.3797386506421984,-0.6425408806918985,0.0356755549713932,-0.6782164356632918,False,0.15226039120958182,-0.7948012719014803,False
2253,Venezuela,Punto Fijo,0.5451961427824368,-0.6276874567034818,0.5042666537481932,-1.131954110451675,False,0.4067693998181644,-1.034456856521646,False
2254,Haiti,Ouanaminthe,-0.9105781714985802,-0.247882799455812,0.2349734925374544,-0.4828562919932665,False,-0.0029342224417720567,-0.24494857701403994,False
2255,Canada,London,1.7124205092454992,1.2428016202939616,0.8681393139434364,0.3746623063505252,False,0.7661456986374217,0.4766559216565399,False
2256,Chile,Los Andes,-1.721599199587826,0.8811728634531698,0.1184630112022861,0.7627098522508837,False,-0.0833024409736646,0.9644753044268344,False
2257,Argentina,Villa Mercedes,-0.1662332270622716,-0.5646255513491516,0.1523699795522573,-0.716995530901409,False,0.1745986357386818,-0.7392241870878334,False
2258,Brazil,Cuiabá,-0.5389749684993737,1.908860422300852,0.2335846618165505,1.675275760484301,False,0.02401983035570532,1.8848405919451467,False
2259,Senegal,Koungheul,-0.8611427613200945,-1.110032856748378,-1.3391078766818938,0.2290750199335156,False,-1.3016935361140634,0.19166067936568543,False
2260,Guinea,Tonborho,-1.6620926282998223,-1.3261892637377042,-0.7000171327857921,-0.626172130951912,False,-0.8546295787452531,-0.47155968499245104,False
2261,Morocco,Bouskoura,-0.1176024617496179,1.172638735927625,0.2348302930614834,0.9378084428661416,False,0.30274698155086527,0.8698917543767597,False
2262,Côte d'Ivoire,Diégonéfla,-0.3386492100120821,-1.2446257249942934,-0.3604869800311658,-0.8841387449631275,False,-0.31054868100243505,-0.9340770439918583,False
2263,Spain,Oviedo / Uviéu,0.8424520687231711,-0.2514007156635949,0.2146243075388639,-0.4660250232024588,False,0.39089263717425415,-0.642293352837849,False
2264,United Kingdom,Liverpool,2.296365577723219,1.4223456400837693,1.1914001336265805,0.230945506457189,False,1.0413663765197072,0.3809792635640621,False
2265,Ghana,Konongo,0.1639938184530036,-0.1642997162227485,-0.0426918012420625,-0.1216079149806859,False,-0.057292255413370394,-0.1070074608093781,False
2266,Mali,Gao,-0.8878594454109813,-0.3512053014103238,0.2549974897257021,-0.6062027911360259,False,-0.14546796845997212,-0.20573733295035168,False
2267,Algeria,Oued Rhiou,-1.6701051423567674,-0.1266449834801837,-0.4414786029651223,0.3148336194849386,False,-0.6249923592221742,0.4983473757419905,False
2268,France,Toulouse,1.966784993046513,1.5627365554128816,0.7874893403626129,0.7752472150502687,False,0.893761244828051,0.6689753105848306,False
2269,Benin,Pobè,-1.1830328813610278,-1.4314661635854282,-0.668232934725972,-0.7632332288594562,False,-0.7374132761680339,-0.6940528874173943,False
2270,Nigeria,Iseyin,-0.4954060755609554,-0.0977850412570758,-0.789045559950043,0.6912605186929672,False,-0.8710678771584934,0.7732828359014177,False
2271,Netherlands,Houten,1.7159665816958718,1.560651864326788,0.5158731586784525,1.0447787056483353,False,0.8713812748960605,0.6892705894307274,False
2272,Germany,Iserlohn,1.5942125237736129,0.9323780882553424,1.1641949728426035,-0.2318168845872612,False,0.8959196173151813,0.03645847094016108,False
2273,Niger,Tchadoua,-1.5121018644746511,0.3050163645340633,-0.3292628393889983,0.6342792039230617,False,-0.740534850603253,1.0455512151373163,False
2274,Italy,Massa,1.2930973741296656,1.1702283118593293,1.087992017454865,0.0822362944044643,False,0.7913038901653008,0.3789244216940285,False
2275,Tunisia,Monastir,0.0096525077707021,1.451661608481959,0.2357055156203993,1.2159560928615596,False,0.31012677572989644,1.1415348327520625,False
2276,Cameroon,Yaoundé,0.5635775860941228,1.350163211227779,0.1543742796806451,1.195788931547134,False,0.11454479428338825,1.235618416944391,False
2277,Poland,Inowrocław,1.3820221844828169,1.4311404306032256,0.3800945061512716,1.051045924451954,False,0.6628646570497725,0.7682757735534531,False
2278,Angola,M'banza Congo,-0.2180317953230064,-0.163713396854785,0.0814847560978061,-0.2451981529525911,False,0.08329564268535268,-0.2470090395401377,False
2279,Democratic Republic of the Congo,Masi Manimba,-1.6359551425786765,-1.4933554302038308,-0.0157882319928762,-1.4775671982109544,False,-0.2323269646411013,-1.2610284655627295,False
2280,Chad,Mongo,-1.3629614913412826,-0.1097720150021137,-0.2492358827612671,0.1394638677591533,False,-0.49177959018296347,0.38200757518084977,False
2281,Romania,Ploiești,1.4508373892678617,1.895114490451923,1.0420229517302717,0.8530915387216513,False,0.6019407218842875,1.2931737685676357,False
2282,Ukraine,Brovary,0.839338676811535,0.3187622963829923,0.1390977103469438,0.1796645860360484,False,0.331564466811607,-0.012802170428614701,False
2283,South Africa,Makhanda,0.9738185735920196,-0.3768730604078506,0.9816852415143116,-1.3585583019221623,True,0.6126774494406118,-0.9895505098484624,True
2284,Turkey,Turgutlu,0.1623057747354612,0.8396744815206199,-0.0771601920749549,0.9168346735955748,False,0.028197812301337583,0.8114766692192823,False
2285,Sudan,Kalma Camp,-1.450937122279106,-0.6794138542771779,-0.1211664481111828,-0.5582474061659951,False,-0.3458334606232358,-0.33358039365394215,False
2286,Russia,Kaluga,0.9430943342360688,-0.4749838346471287,0.579591548153836,-1.0545753828009647,True,0.3409827381534489,-0.8159665728005776,True
2287,Egypt,Al Qoddaba,-2.0032120279224777,-0.0106188952197892,-0.199932031186229,0.1893131359664397,False,-0.45343669849540374,0.44281780327561454,False
2288,Zambia,Nchelenge,-1.681759153265905,-1.4132251165821097,0.0310426157618219,-1.4442677323439317,False,-0.20662979646085486,-1.206595320121255,False
2289,Israel,Jerusalem,0.18903583453358,1.5200003881479638,1.0899881702151468,0.4300122179328169,False,0.6149911614771874,0.9050092266707764,False
2290,Syria,Daraa,-0.577006727793254,1.0955703123386045,-0.1751917391005724,1.2707620514391769,False,-0.17806916324607397,1.2736394755846785,False
2291,Tanzania,Nzega,-0.8040549003782328,-1.4172642055614155,0.0743109123107654,-1.4915751178721812,False,-0.13597032362989578,-1.2812938819315198,False
2293,Uganda,Soroti,-0.5602830516734097,-0.1419544336436835,0.2924128163004283,-0.4343672499441118,False,0.09504701989975589,-0.23700145354343938,False
2294,Mozambique,Morrumbala,-1.505363824671052,-1.3793488864330892,-0.6775550327782249,-0.7017938536548642,False,-0.8032417003864687,-0.5761071860466205,False
2296,Kenya,Thika,-0.8877779561283269,0.7094464352362129,0.1277214277734924,0.5817250074627205,False,0.05594718387659803,0.6534992513596148,False
2297,Iraq,Akre,0.633796664295615,-0.1585016691395511,-0.3569995562975573,0.1984978871580062,False,-0.1649300800620531,0.006428410922501987,False
2298,Iran,Marivan,0.2176648352598041,-1.200586625800567,-0.5325930470149531,-0.6679935787856139,False,-0.407361988279696,-0.7932246375208711,False
2299,Saudi Arabia,Abha,0.4879137377927424,-0.7042998541174196,0.6649039201953422,-1.3692037743127616,False,0.5466067128582477,-1.2509065669756674,False
2300,Azerbaijan,Astara,0.9258369887250546,1.6943326802225374,0.6371121940464053,1.057220486176132,False,0.301458058295086,1.3928746219274513,False
2301,Yemen,Bayt al Faqih,-1.264802517725436,-1.106775526926357,-0.8433537595727287,-0.2634217673536283,False,-1.0036229448466985,-0.1031525820796586,False
2302,Somalia,Qoryooley,-1.0346469154944191,-0.9035181460322352,-0.2411115114300662,-0.6624066346021689,False,-0.5764041934387812,-0.327113952593454,False
2303,Madagascar,Toamasina,0.0922326455091588,-0.3730945578143063,0.3277060993009382,-0.7008006571152445,False,0.42402894150828613,-0.7971234993225924,False
2304,Uzbekistan,Qarshi,0.6156803257077578,1.5283391524923384,0.5738839361048,0.9544552163875384,False,0.3353457978972679,1.1929933545950706,False
2306,Kazakhstan,Shymkent,1.22318201980339,1.172052416559661,0.0730212015566206,1.0990312150030404,False,0.2812379176777219,0.8908144988819392,False
2307,Tajikistan,Farkhor,-0.4554169036893991,1.0957657521279252,0.0889969282381887,1.0067688238897363,False,0.030097321789741366,1.0656684303381838,False
2309,India,Motikhavdi,1.081526856321369,-0.9155051197772732,0.1959762122162011,-1.1114813319934742,True,0.46400597122675774,-1.379511091004031,True
2310,China,Shihezi,1.083893365669894,-0.2262541294375915,0.0566507364345628,-0.2829048658721543,False,0.21873757157163304,-0.4449917010092245,False
2311,Nepal,Biratnagar,0.2076219816555065,-0.6355050482763325,0.1383607937413932,-0.7738658420177257,False,0.20469783720837664,-0.8402028854847091,False
2312,Sri Lanka,Akkaraipattu,-0.6177262909900987,-1.1734856416813504,0.0292621776836884,-1.202747819365039,False,0.027738427865641808,-1.2012240695469922,False
2313,Bangladesh,Birampur,-0.0882381128766697,-0.974658229345178,-0.0902105527911803,-0.8844476765539975,False,-0.03313301899798515,-0.9415252103471928,False
2314,Myanmar,Myitkyina,0.4461696209446294,-0.2755049563465518,0.2534323476012621,-0.528937303947814,False,0.2095361912537459,-0.4850411476002977,False
2315,Thailand,Bangkok,1.7113554567010851,1.5324433880680846,0.6002970151299409,0.9321463729381436,False,0.7935236559005995,0.7389197321674851,False
2316,Indonesia,Tarutung,-0.3213716535382869,-0.2102280667132472,-0.1909865551705244,-0.0192415115427228,False,-0.154754578893749,-0.05547348781949821,False
2317,Vietnam,Bắc Ninh,0.9632784534733312,0.7310099586579936,0.0710858489955316,0.6599241096624618,False,0.31095664805391254,0.420053310604081,False
2318,Malaysia,Muar,-0.1164892680169752,0.3501629558672767,0.2424964129384161,0.1076665429288605,False,0.30580067656000554,0.04436227930727116,False
2319,North Korea,Chongnam,-1.6619248742946315,0.6564822523301483,-0.2591537312281686,0.915635983558317,False,-0.4542040035437421,1.1106862558738904,False
2320,South Korea,Iksan-si,1.0744446946654431,1.7538766693690844,1.0507680454835546,0.7031086238855297,False,0.5685220773769464,1.185354591992138,False
2321,Taiwan,Taitung,0.8082660606509932,1.398241399400812,0.3320294456335558,1.0662119537672563,False,0.5291170774316726,0.8691243219691395,False
2322,Japan,Omuta,1.6825541076988335,1.05042372100539,0.7040891701306613,0.3463345508747286,False,0.7929357339320803,0.25748798707330967,False
2323,Philippines,Manila,0.5776552516792871,1.5033880060556557,0.3464241987305931,1.1569638073250623,False,0.3384378065776672,1.1649501994779885,False
2324,Australia,Sydney,1.0980280008061072,1.8659939618430528,0.9064678389964236,0.9595261228466296,False,0.9041221250726486,0.9618718367704042,False
2325,United States,Vallejo,0.896589165615828,1.636808235565644,0.4427785979747415,1.1940296375909023,False,0.671351314961389,0.9654569206042549,False
2326,México,Guamúchil,0.5269612818856232,-1.4971339327973754,0.3151304415604853,-1.8122643743578608,False,0.4665474786773329,-1.9636814114747083,False
2327,Guatemala,Cobán,0.0323020172712216,1.0099676846158874,0.667566574687777,0.3424011099281103,False,0.10598676511260423,0.9039809195032832,False
2328,Ecuador,Riobamba,0.072398699155681,1.1745279872243972,0.2454946493960261,0.929033337828371,False,0.31506919422623875,0.8594587929981585,False
2330,Colombia,Garzón,-0.259555227999517,-1.384560614148323,0.100580384941217,-1.4851409990895403,False,0.1159785894432545,-1.5005392035915777,False
2331,Cuba,Palma Soriano,0.0110001371470588,-0.9492510567334124,0.1800109099663357,-1.1292619666997483,False,0.2329012965431722,-1.1821523532765845,False
2332,Venezuela,Guanare,-0.2624928945830642,1.0968080976709715,0.3677496576334141,0.7290584400375575,False,0.24385882436576048,0.8529492733052111,False
2333,Canada,Sault Ste. Marie,1.938109588682749,-0.2244300247372595,0.9168519421566876,-1.1412819668939471,True,0.8530073733306464,-1.077437398067906,True
2334,Chile,Santiago,0.1968917185610529,1.236417253842799,0.9139276986442956,0.3224895551985036,False,0.42057605082662575,0.8158412030161734,False
2335,Argentina,Cordoba,1.0127748306775837,1.5820850945556872,0.3295725331246089,1.2525125614310784,False,0.5099418345583971,1.07214325999729,False
2336,Brazil,Sinop,-0.2874654307761414,-0.7204562100346451,0.0702294049917783,-0.7906856150264234,False,0.044326965240253285,-0.7647831752748984,False
2337,Senegal,Vélingara,-0.734609836920443,-0.8461891411646627,-0.9471673755003652,0.1009782343357026,False,-0.9401169443803381,0.0939278032156754,False
2338,Guinea,Nzérékoré,-0.6755227215486995,-0.2917916054566575,0.0377731854649847,-0.3295647909216422,False,-0.0036963671122135777,-0.28809523834444395,False
2339,Morocco,Berrechid,-0.2199866974355221,1.1894465578092543,0.0176069478176409,1.1718396099916133,False,0.03931035698244828,1.1501362008268061,False
2340,Côte d'Ivoire,Oumé,-0.0620334093071177,-1.3711404152815962,-0.6068719974984406,-0.7642684177831557,False,-0.4946744570279957,-0.8764659582536005,False
2341,Spain,Algeciras,1.1393057819581285,-0.5605864623698453,1.0594719120408198,-1.6200583744106651,True,0.7286168711785115,-1.2892033335483568,True
2342,United Kingdom,Newport,1.755263544637913,1.2849514681909158,0.5668238577132696,0.7181276104776462,False,0.9315410256578344,0.3534104425330814,False
2343,Ghana,Mankessim,-0.5557629358120459,0.5259936196599804,-0.4793680485430368,1.005361668203017,False,-0.4419095393773397,0.96790315903732,False
2344,Algeria,Frenda,-0.9387600503319028,-1.28723159906633,-0.4935844494500355,-0.7936471496162947,False,-0.5396097129037795,-0.7476218861625504,False
2345,France,Chartres,0.2676530089766515,1.4292511793064535,0.333466207618543,1.095784971687911,False,0.44670667298792444,0.9825445063185291,False
2346,Mali,Kidal,-1.426776854368644,-0.4600001174658313,-0.0343992947640478,-0.4256008227017835,False,-0.25984162015982387,-0.20015849730600743,False
2347,Benin,Kandi,-1.0844066180865533,-0.0588273765857027,0.0388547744907563,-0.0976821510764591,False,-0.10113856224856169,0.042311185662858984,False
2348,Nigeria,Agbaku,0.1904134958373014,0.8274920679862605,0.1878768853698675,0.6396151826163929,False,0.33238599338549224,0.4951060746007683,False
2349,Netherlands,Almere,1.8899220021729228,1.3166778606574017,1.0394652490686604,0.2772126115887412,False,0.8448636355556398,0.47181422510176185,False
2350,Germany,Koblenz,1.5453053267179455,1.0229970039039715,1.1352281813857985,-0.1122311774818269,False,0.8578766965163866,0.16512030738758487,False
2351,Niger,Mayahi,-1.4726368615472711,-1.4616941843337852,-0.6329945037175267,-0.8286996806162584,False,-0.8229370967233849,-0.6387570876104003,False
2352,Italy,Parma,1.087685464134603,1.2514009710240972,0.6435471322569524,0.6078538387671448,False,0.6107395371715383,0.6406614338525589,False
2353,Tunisia,Ksar Hellal,0.1367813462802546,1.0699676999375176,0.0808448779351978,0.9891228220023196,False,0.18379780829675413,0.8861698916407634,False
2354,Cameroon,Mbalmayo,0.2741438305312972,0.6954399170015219,-0.0304376427113372,0.7258775597128592,False,0.09661599615250294,0.5988239208490189,False
2355,Poland,Kalisz,1.0781926226288183,1.2502283322881695,0.0984035232839969,1.1518248090041725,False,0.3561523193470677,0.8940760129411018,False
2356,Angola,Gabela,-0.3557470572908028,-1.4297723520779773,-0.7155509924170528,-0.7142213596609245,False,-0.6722783877339205,-0.7574939643440568,False
2357,Democratic Republic of the Congo,Bikoro,-1.7783015406912943,-1.4808472836872697,-0.0437041331499365,-1.4371431505373329,False,-0.3050816619400941,-1.1757656217471757,False
2358,Chad,Faya-Largeau,-1.4052159543731395,-0.1728339203564439,-0.2232312283496497,0.0503973079932058,False,-0.47168169615641936,0.29884777579997546,False
2359,Romania,Bucharest,1.371635069819145,1.9106193804047449,1.0465658764580985,0.8640535039466464,False,0.5814753116624802,1.3291440687422647,False
2360,Ukraine,Chernihiv,1.1697688288459518,0.740977387913378,0.2734738630551618,0.4675035248582161,False,0.5084990691516346,0.2324783187617434,False
2361,Turkey,Akhisar,0.5433222350087841,0.9410425855819188,0.1708810243404088,0.77016156124151,False,0.31058399195182324,0.6304585936300955,False
2362,South Africa,Seweding,-0.5514681094255315,0.9171337846882835,0.5953317862226954,0.3218019984655882,False,0.3834433235126792,0.5336904611756044,False
2363,Sudan,Dabat Neira,-1.5274192772799269,-0.6925734667581439,-0.2086643372771504,-0.4839091294809935,False,-0.4272346584800221,-0.2653388082781218,False
2364,Russia,Obninsk,0.5928740932012373,0.7300979063078274,0.609097935927185,0.1209999703806424,False,0.3230567789272793,0.40704112738054815,False
2365,Egypt,Kafr Al-Zaiyat,-1.6277637291266576,0.0990879731858841,0.2300196084731236,-0.1309316352872395,False,-0.22446862166427403,0.32355659485015814,False
2366,Zambia,Mansa,-0.6348515876074161,-0.6362868074336178,-0.0326189193469842,-0.6036678880866335,False,-0.14059971321616105,-0.4956870942174567,False
2367,Israel,Tiberias,-0.5909505483476687,1.157068699378364,0.7958497632563148,0.361218936122049,False,0.6109172057702736,0.5461514936080905,False
2368,Syria,Al-Rastan,-0.604363914924471,1.185863495005031,-0.0542997057973054,1.2401632008023364,False,-0.07221502079898642,1.2580785158040175,False
2369,Tanzania,Mbeya,-0.363862251176341,-0.2732899720675774,0.1654135420327332,-0.4387035141003106,False,0.14950141046474247,-0.42279138253231985,False
2371,Uganda,Busia,-0.94068309493217,0.0801954602181616,0.051004878493063,0.0291905817250985,False,-0.06324273942128592,0.1434381996394475,False
2372,Mozambique,Mopeia,-1.6621826279130758,-1.223648520940477,0.0893634159398312,-1.3130119368803084,False,-0.1194474914518209,-1.1042010294886562,False
